<<<<<<< HEAD
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,173,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,164,165,166,168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,189,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,180,181,182,168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,173,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,197,198,184,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,59,60,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,116,-1,-1,-1,-1,-1,0,61,225,225,226,-1,-1,-1,-1,-1,-1,-1,-1,164,91,92,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,75,76,77,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,116,194,-1,-1,-1,-1,82,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,180,107,108,168,-1,-1,-1,-1,54,55,56,57,57,89,90,91,92,18,-1,-1,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,205,-1,-1,-1,-1,-1,16,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,196,197,198,216,251,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,107,108,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,186,225,225,55,56
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,132,-1,-1,-1,-1,192,90,18,-1,-1,-1,-1,-1,-1,9,193,193,193,89,90,181,182,184,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,123,124,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,202,-1,-1,-1,72
-1,-1,-1,-1,-1,-1,-1,-1,-1,224,225,226,-1,-1,-1,250,225,226,-1,-1,-1,16,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,196,197,198,168,224,193,193,193,10,-1,-1,-1,-1,-1,16,139,140,18,-1,-1,54,58,1,5,-1,-1,-1,186,187,-1,-1,-1,116
0,1,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,106,216,158,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,33,33,34,-1,-1,-1,-1,-1,-1,-1,-1,52,-1,90,91,92,18,-1,-1,-1,20,33,21,-1,-1,-1,191,203,-1,-1,-1,132
16,166,17,17,17,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,55,90,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,107,108,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100
180,182,181,182,183,184,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,18,-1,-1,-1,-1,-1,54,55,63,-1,9,62,62,62,62,56,225,225,226,-1,-1,9,10,-1,-1,-1,16,123,124,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,116
196,198,197,198,199,200,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,61,98,18,-1,-1,-1,-1,-1,-1,-1,-1,52,-1,-1,-1,-1,78,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,139,140,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,132
=======
3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,173,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,164,165,166,168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,189,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,180,181,182,168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,173,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,180,197,198,184,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,59,60,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,116,194,-1,-1,-1,-1,-1,0,61,225,225,226,-1,-1,-1,-1,-1,-1,-1,-1,164,91,92,200,-1,-1,-1,-1,54,55,56,57,57,89,90,75,76,77,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,189,-1,-1,-1,-1,54,55,90,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,180,107,108,216,251,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,91,92,18,-1,-1,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,132,-1,-1,-1,-1,-1,-1,16,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,196,197,198,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,107,108,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,186,225,225,55,63,3
3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,244,225,226,-1,-1,-1,-1,16,18,-1,-1,-1,-1,-1,-1,9,193,193,193,89,90,181,182,216,249,193,193,193,10,-1,-1,-1,-1,-1,16,123,124,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,202,-1,-1,-1,72,3
3,-1,-1,-1,-1,-1,-1,-1,-1,54,225,226,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,106,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,33,33,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,139,140,18,-1,-1,54,58,1,5,-1,-1,-1,186,187,-1,-1,-1,234,3
3,0,1,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,55,90,216,158,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,52,-1,16,91,92,18,-1,-1,-1,20,33,21,-1,-1,-1,191,203,-1,-1,-1,132,3
3,16,166,17,17,17,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,107,108,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,3
3,180,182,181,182,183,184,-1,-1,-1,-1,-1,-1,-1,192,193,193,193,193,193,193,193,246,34,-1,-1,-1,-1,54,55,55,63,-1,54,62,62,62,62,56,225,225,226,-1,-1,12,13,-1,-1,-1,16,123,124,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,234,3
3,196,198,197,198,199,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,52,-1,-1,-1,-1,78,72,-1,-1,-1,-1,-1,28,29,-1,-1,-1,20,33,33,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,132,3
>>>>>>> 099ffda2c580bfc0668e96ee9804771a6e7a8390
